fail_log_id,student_id,full_name,biometric_id,date,time,device_id,device_name,subject_code,fail_reason,match_score,attempt_no
FAIL0005924,UGF23AI168,Dhruv Kadam,BIO0168,2024-12-03,10:12:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Partial Print,12.73,1
FAIL0005925,UGF23AI169,Ritika Kadam,BIO0169,2024-12-03,10:22:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Partial Print,23.15,1
FAIL0005926,UGF23AI170,Harsha Bala Das,BIO0170,2024-12-03,10:01:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Low Quality Image,9.12,1
FAIL0005927,UGF23AI170,Harsha Bala Das,BIO0170,2024-12-03,10:01:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Wet Finger,39.71,2
FAIL0005928,UGF23AI173,Tanvi Sai Mehta,BIO0173,2024-12-03,10:01:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Scar/Cut on Finger,21.27,1
FAIL0005929,UGF23AI173,Tanvi Sai Mehta,BIO0173,2024-12-03,10:01:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Wet Finger,22.27,2
FAIL0005930,UGF23AI178,Isha Mehta,BIO0178,2024-12-03,10:03:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Sensor Dirty,18.21,1
FAIL0005931,UGF23AI178,Isha Mehta,BIO0178,2024-12-03,10:03:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Timeout,15.64,2
FAIL0005932,UGF23AI200,Om Bhatia,BIO0200,2024-12-03,10:03:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Timeout,10.84,1
FAIL0005933,UGF23AI200,Om Bhatia,BIO0200,2024-12-03,10:03:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Finger Rotated,3.87,2
FAIL0005934,UGF23AI244,Vidya Shankar Gite,BIO0244,2024-12-03,10:01:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Sensor Dirty,10.2,1
FAIL0005935,UGF23AI254,Priya Ram Ahuja,BIO0254,2024-12-03,10:01:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Partial Print,0.44,1
FAIL0005936,UGF23AI254,Priya Ram Ahuja,BIO0254,2024-12-03,10:01:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Scar/Cut on Finger,14.33,2
FAIL0005937,UGF23AI273,Dev Sai Pawar,BIO0273,2024-12-03,10:01:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Scar/Cut on Finger,19.27,1
FAIL0005938,UGF23AI273,Dev Sai Pawar,BIO0273,2024-12-03,10:01:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Timeout,20.59,2
FAIL0005939,UGF23AI276,Anika Shah,BIO0276,2024-12-03,10:01:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Scar/Cut on Finger,27.56,1
FAIL0005940,UGF23AI277,Ekta Chatterjee,BIO0277,2024-12-03,10:02:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Finger Rotated,26.37,1
FAIL0005941,UGF23AI277,Ekta Chatterjee,BIO0277,2024-12-03,10:02:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Low Quality Image,28.51,2
FAIL0005942,UGF23AI278,Disha Sai Lokhande,BIO0278,2024-12-03,10:01:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Low Quality Image,33.02,1
FAIL0005943,UGF23AI283,Disha Pawar,BIO0283,2024-12-03,10:00:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Dry Finger,32.71,1
FAIL0005944,UGF23AI283,Disha Pawar,BIO0283,2024-12-03,10:00:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Timeout,33.62,2
FAIL0005945,UGF23AI286,Rohit Shankar Hande,BIO0286,2024-12-03,10:01:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Scar/Cut on Finger,31.43,1
FAIL0005946,UGF23AI291,Mukesh Verma,BIO0291,2024-12-03,10:03:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Dry Finger,25.33,1
FAIL0005947,UGF23AI297,Jatin Ghosh,BIO0297,2024-12-03,10:01:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Scar/Cut on Finger,18.17,1
FAIL0005948,UGF23AI297,Jatin Ghosh,BIO0297,2024-12-03,10:01:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Finger Rotated,39.34,2
FAIL0005949,UGF23AI300,Gaurav Jain,BIO0300,2024-12-03,10:02:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Finger Rotated,38.91,1
FAIL0005950,UGF23AI305,Iqbal Raj Chopra,BIO0305,2024-12-03,10:08:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Scar/Cut on Finger,13.0,1
FAIL0005951,UGF23AI306,Esha Bala Pandey,BIO0306,2024-12-03,10:03:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Sensor Dirty,26.63,1
FAIL0005952,UGF23AI320,Rekha Kumar Fernandes,BIO0320,2024-12-03,10:00:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Dry Finger,28.75,1
FAIL0005953,UGF23AI330,Omkar Chand Lal,BIO0330,2024-12-03,10:03:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Timeout,8.57,1
FAIL0005954,UGF23AI330,Omkar Chand Lal,BIO0330,2024-12-03,10:03:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Scar/Cut on Finger,19.49,2
FAIL0005955,UGF23AI344,Faisal Shankar Gaikwad,BIO0344,2024-12-03,10:02:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Timeout,21.25,1
FAIL0005956,UGF23AI366,Kalpesh Shankar Ghosh,BIO0366,2024-12-03,10:03:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Dry Finger,25.92,1
FAIL0005957,UGF23AI366,Kalpesh Shankar Ghosh,BIO0366,2024-12-03,10:03:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Low Quality Image,6.97,2
FAIL0005958,UGF23AI367,Madhuri Hande,BIO0367,2024-12-03,10:03:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Scar/Cut on Finger,11.14,1
FAIL0005959,UGF23AI370,Lakshmi Nath Raut,BIO0370,2024-12-03,10:00:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Timeout,16.13,1
FAIL0005960,UGF23AI374,Bhushan Iyer,BIO0374,2024-12-03,10:03:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Finger Rotated,32.31,1
FAIL0005961,UGF23AI380,Mahesh Shankar Gangurde,BIO0380,2024-12-03,10:00:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Partial Print,16.57,1
FAIL0005962,UGF23AI392,Kedar Singh,BIO0392,2024-12-03,10:00:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Low Quality Image,9.09,1
FAIL0005963,UGF23AI396,Wasim Prakash Ingle,BIO0396,2024-12-03,10:16:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Finger Rotated,17.55,1
FAIL0005964,UGF23AI396,Wasim Prakash Ingle,BIO0396,2024-12-03,10:16:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Wet Finger,37.58,2
FAIL0005965,UGF23AI398,Babita Fulzele,BIO0398,2024-12-03,10:00:00,RDR-BIO-003,Mantra MFS100,AIPC351T,Timeout,10.64,1
FAIL0005966,UGF23AI103,Suresh Londhe,BIO0103,2024-12-04,11:01:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Scar/Cut on Finger,32.62,1
FAIL0005967,UGF23AI119,Fatima Lal Ahuja,BIO0119,2024-12-04,11:01:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Wet Finger,22.29,1
FAIL0005968,UGF23AI119,Fatima Lal Ahuja,BIO0119,2024-12-04,11:01:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Dry Finger,18.42,2
FAIL0005969,UGF23AI130,Lalit Shankar Salve,BIO0130,2024-12-04,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Dry Finger,1.49,1
FAIL0005970,UGF23AI131,Pooja Lal Patel,BIO0131,2024-12-04,11:02:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Low Quality Image,27.89,1
FAIL0005971,UGF23AI131,Pooja Lal Patel,BIO0131,2024-12-04,11:02:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Timeout,34.09,2
FAIL0005972,UGF23AI151,Gajanan Prasad Jain,BIO0151,2024-12-04,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Low Quality Image,6.5,1
FAIL0005973,UGF23AI186,Neha Rao Banerjee,BIO0186,2024-12-04,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Scar/Cut on Finger,30.78,1
FAIL0005974,UGF23AI202,Dayanand Rao Zende,BIO0202,2024-12-04,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Partial Print,1.4,1
FAIL0005975,UGF23AI202,Dayanand Rao Zende,BIO0202,2024-12-04,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Finger Rotated,30.52,2
FAIL0005976,UGF23AI208,Akash Rao Rao,BIO0208,2024-12-04,11:01:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Timeout,3.35,1
FAIL0005977,UGF23AI229,Kalpesh Bala Hande,BIO0229,2024-12-04,11:03:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Timeout,29.34,1
FAIL0005978,UGF23AI243,Vidya Nair,BIO0243,2024-12-04,11:11:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Finger Rotated,10.49,1
FAIL0005979,UGF23AI250,Kedar Chatterjee,BIO0250,2024-12-04,11:02:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Timeout,26.41,1
FAIL0005980,UGF23AI250,Kedar Chatterjee,BIO0250,2024-12-04,11:02:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Dry Finger,3.18,2
FAIL0005981,UGF23AI251,Jayesh Pawar,BIO0251,2024-12-04,11:02:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Scar/Cut on Finger,20.67,1
FAIL0005982,UGF23AI265,Divya Ram Junghare,BIO0265,2024-12-04,11:02:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Finger Rotated,21.7,1
FAIL0005983,UGF23AI265,Divya Ram Junghare,BIO0265,2024-12-04,11:02:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Dry Finger,5.16,2
FAIL0005984,UGF23AI270,Sakshi Ingle,BIO0270,2024-12-04,11:02:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Dry Finger,26.27,1
FAIL0005985,UGF23AI270,Sakshi Ingle,BIO0270,2024-12-04,11:02:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Sensor Dirty,37.14,2
FAIL0005986,UGF23AI281,Rohit Bala Mehta,BIO0281,2024-12-04,11:26:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Partial Print,28.44,1
FAIL0005987,UGF23AI288,Babita Lal Kulkarni,BIO0288,2024-12-04,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Sensor Dirty,0.35,1
FAIL0005988,UGF23AI295,Ekta Shankar Yadav,BIO0295,2024-12-04,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Dry Finger,36.62,1
FAIL0005989,UGF23AI295,Ekta Shankar Yadav,BIO0295,2024-12-04,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Wet Finger,11.27,2
FAIL0005990,UGF23AI313,Tariq Prakash More,BIO0313,2024-12-04,11:02:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Finger Rotated,26.85,1
FAIL0005991,UGF23AI330,Omkar Chand Lal,BIO0330,2024-12-04,11:03:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Sensor Dirty,26.3,1
FAIL0005992,UGF23AI335,Gunjan Ram Nambiar,BIO0335,2024-12-04,11:01:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Wet Finger,27.18,1
FAIL0005993,UGF23AI337,Jagdish More,BIO0337,2024-12-04,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Timeout,26.22,1
FAIL0005994,UGF23AI349,Eshaan Kumar Kumar,BIO0349,2024-12-04,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Timeout,30.61,1
FAIL0005995,UGF23AI349,Eshaan Kumar Kumar,BIO0349,2024-12-04,11:00:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Wet Finger,16.1,2
FAIL0005996,UGF23AI357,Anjali Ram Gangurde,BIO0357,2024-12-04,11:03:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Wet Finger,30.74,1
FAIL0005997,UGF23AI359,Bharat Raj Agarwal,BIO0359,2024-12-04,11:01:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Wet Finger,12.58,1
FAIL0005998,UGF23AI363,Madhuri Devi Pawar,BIO0363,2024-12-04,11:01:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Sensor Dirty,7.69,1
FAIL0005999,UGF23AI366,Kalpesh Shankar Ghosh,BIO0366,2024-12-04,11:01:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Sensor Dirty,3.2,1
FAIL0006000,UGF23AI372,Bhushan Raj Kadam,BIO0372,2024-12-04,11:23:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Dry Finger,21.06,1
FAIL0006001,UGF23AI372,Bhushan Raj Kadam,BIO0372,2024-12-04,11:23:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Sensor Dirty,14.79,2
FAIL0006002,UGF23AI381,Faisal Das Saxena,BIO0381,2024-12-04,11:02:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Low Quality Image,22.82,1
FAIL0006003,UGF23AI381,Faisal Das Saxena,BIO0381,2024-12-04,11:02:00,RDR-BIO-002,ZKTeco SF100,AIPC352T,Sensor Dirty,19.74,2
FAIL0006004,UGF23AI100,Namrata Prasad Patel,BIO0100,2024-12-05,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Low Quality Image,22.43,1
FAIL0006005,UGF23AI100,Namrata Prasad Patel,BIO0100,2024-12-05,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Dry Finger,32.16,2
FAIL0006006,UGF23AI105,Vikas Raj Mukherjee,BIO0105,2024-12-05,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Dry Finger,28.12,1
FAIL0006007,UGF23AI115,Divya Zende,BIO0115,2024-12-05,14:13:00,RDR-BIO-004,Startek FM220U,AIPC353T,Scar/Cut on Finger,23.15,1
FAIL0006008,UGF23AI118,Gunjan Pandey,BIO0118,2024-12-05,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Dry Finger,34.34,1
FAIL0006009,UGF23AI118,Gunjan Pandey,BIO0118,2024-12-05,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Timeout,35.41,2
FAIL0006010,UGF23AI131,Pooja Lal Patel,BIO0131,2024-12-05,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Timeout,22.68,1
FAIL0006011,UGF23AI131,Pooja Lal Patel,BIO0131,2024-12-05,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Timeout,19.31,2
FAIL0006012,UGF23AI133,Indira Ram Ingole,BIO0133,2024-12-05,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Sensor Dirty,3.91,1
FAIL0006013,UGF23AI170,Harsha Bala Das,BIO0170,2024-12-05,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Scar/Cut on Finger,34.64,1
FAIL0006014,UGF23AI170,Harsha Bala Das,BIO0170,2024-12-05,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Finger Rotated,30.18,2
FAIL0006015,UGF23AI171,Suresh Ram Mehta,BIO0171,2024-12-05,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Low Quality Image,5.18,1
FAIL0006016,UGF23AI171,Suresh Ram Mehta,BIO0171,2024-12-05,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Dry Finger,5.87,2
FAIL0006017,UGF23AI172,Tushar Chand Gite,BIO0172,2024-12-05,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Timeout,3.43,1
FAIL0006018,UGF23AI174,Hemant Lal Fulzele,BIO0174,2024-12-05,14:02:00,RDR-BIO-004,Startek FM220U,AIPC353T,Scar/Cut on Finger,31.89,1
FAIL0006019,UGF23AI178,Isha Mehta,BIO0178,2024-12-05,14:02:00,RDR-BIO-004,Startek FM220U,AIPC353T,Finger Rotated,11.64,1
FAIL0006020,UGF23AI195,Ramesh Ghosh,BIO0195,2024-12-05,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Scar/Cut on Finger,27.64,1
FAIL0006021,UGF23AI203,Ravi Hegde,BIO0203,2024-12-05,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Finger Rotated,36.21,1
FAIL0006022,UGF23AI207,Sarita Devi Unde,BIO0207,2024-12-05,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Wet Finger,9.64,1
FAIL0006023,UGF23AI216,Soham Iyer,BIO0216,2024-12-05,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Wet Finger,36.91,1
FAIL0006024,UGF23AI224,Ishaan Raj Wagh,BIO0224,2024-12-05,14:07:00,RDR-BIO-004,Startek FM220U,AIPC353T,Timeout,35.6,1
FAIL0006025,UGF23AI225,Farhan Bala Pawar,BIO0225,2024-12-05,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Low Quality Image,32.96,1
FAIL0006026,UGF23AI264,Esha Das Bhange,BIO0264,2024-12-05,14:02:00,RDR-BIO-004,Startek FM220U,AIPC353T,Low Quality Image,23.25,1
FAIL0006027,UGF23AI267,Jiya Devi Hatwar,BIO0267,2024-12-05,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Low Quality Image,11.16,1
FAIL0006028,UGF23AI267,Jiya Devi Hatwar,BIO0267,2024-12-05,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Timeout,0.53,2
FAIL0006029,UGF23AI272,Sneha Prakash Londhe,BIO0272,2024-12-05,14:02:00,RDR-BIO-004,Startek FM220U,AIPC353T,Wet Finger,31.22,1
FAIL0006030,UGF23AI272,Sneha Prakash Londhe,BIO0272,2024-12-05,14:02:00,RDR-BIO-004,Startek FM220U,AIPC353T,Low Quality Image,23.88,2
FAIL0006031,UGF23AI286,Rohit Shankar Hande,BIO0286,2024-12-05,14:26:00,RDR-BIO-004,Startek FM220U,AIPC353T,Low Quality Image,26.46,1
FAIL0006032,UGF23AI295,Ekta Shankar Yadav,BIO0295,2024-12-05,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Timeout,0.13,1
FAIL0006033,UGF23AI302,Lakshmi Chand Patil,BIO0302,2024-12-05,14:02:00,RDR-BIO-004,Startek FM220U,AIPC353T,Low Quality Image,18.98,1
FAIL0006034,UGF23AI311,Bharat Singh,BIO0311,2024-12-05,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Wet Finger,35.18,1
FAIL0006035,UGF23AI326,Vanshika Chand Shah,BIO0326,2024-12-05,14:00:00,RDR-BIO-004,Startek FM220U,AIPC353T,Partial Print,39.06,1
FAIL0006036,UGF23AI353,Dhruv Prasad Zende,BIO0353,2024-12-05,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Partial Print,13.0,1
FAIL0006037,UGF23AI379,Chetan Salve,BIO0379,2024-12-05,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Timeout,9.78,1
FAIL0006038,UGF23AI379,Chetan Salve,BIO0379,2024-12-05,14:01:00,RDR-BIO-004,Startek FM220U,AIPC353T,Timeout,18.73,2
FAIL0006039,UGF23AI387,Jayesh Nath Hatwar,BIO0387,2024-12-05,14:02:00,RDR-BIO-004,Startek FM220U,AIPC353T,Sensor Dirty,1.29,1
FAIL0006040,UGF23AI399,Hitesh Sai Takle,BIO0399,2024-12-05,14:03:00,RDR-BIO-004,Startek FM220U,AIPC353T,Timeout,7.06,1
FAIL0006041,UGF23AI108,Kamla Ram Mehta,BIO0108,2024-12-06,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Sensor Dirty,25.95,1
FAIL0006042,UGF23AI108,Kamla Ram Mehta,BIO0108,2024-12-06,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Dry Finger,32.81,2
FAIL0006043,UGF23AI119,Fatima Lal Ahuja,BIO0119,2024-12-06,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Scar/Cut on Finger,11.77,1
FAIL0006044,UGF23AI129,Chetna Lal Ghosh,BIO0129,2024-12-06,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Low Quality Image,35.86,1
FAIL0006045,UGF23AI137,Sarita Prakash Bhatia,BIO0137,2024-12-06,15:09:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Timeout,19.19,1
FAIL0006046,UGF23AI142,Chetan Devi Raut,BIO0142,2024-12-06,15:25:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Finger Rotated,5.98,1
FAIL0006047,UGF23AI153,Tariq Lal Joshi,BIO0153,2024-12-06,15:03:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Timeout,30.52,1
FAIL0006048,UGF23AI174,Hemant Lal Fulzele,BIO0174,2024-12-06,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Partial Print,35.76,1
FAIL0006049,UGF23AI175,Vidya Rao Waghmare,BIO0175,2024-12-06,15:03:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Timeout,19.71,1
FAIL0006050,UGF23AI177,Meera Lal Waghmare,BIO0177,2024-12-06,15:03:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Finger Rotated,20.91,1
FAIL0006051,UGF23AI185,Zara Kumar Deshpande,BIO0185,2024-12-06,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Finger Rotated,20.57,1
FAIL0006052,UGF23AI185,Zara Kumar Deshpande,BIO0185,2024-12-06,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Dry Finger,13.28,2
FAIL0006053,UGF23AI198,Chandra Devi Banerjee,BIO0198,2024-12-06,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Scar/Cut on Finger,13.14,1
FAIL0006054,UGF23AI209,Rekha Nath Tiwari,BIO0209,2024-12-06,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Scar/Cut on Finger,33.33,1
FAIL0006055,UGF23AI209,Rekha Nath Tiwari,BIO0209,2024-12-06,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Partial Print,9.5,2
FAIL0006056,UGF23AI221,Lalita Gaikwad,BIO0221,2024-12-06,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Wet Finger,31.75,1
FAIL0006057,UGF23AI221,Lalita Gaikwad,BIO0221,2024-12-06,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Sensor Dirty,33.82,2
FAIL0006058,UGF23AI224,Ishaan Raj Wagh,BIO0224,2024-12-06,15:22:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Timeout,16.75,1
FAIL0006059,UGF23AI252,Yamini Das Ahuja,BIO0252,2024-12-06,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Dry Finger,29.05,1
FAIL0006060,UGF23AI252,Yamini Das Ahuja,BIO0252,2024-12-06,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Scar/Cut on Finger,17.91,2
FAIL0006061,UGF23AI260,Seema Sai Chopra,BIO0260,2024-12-06,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Partial Print,34.59,1
FAIL0006062,UGF23AI266,Geeta Prakash Nair,BIO0266,2024-12-06,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Low Quality Image,34.06,1
FAIL0006063,UGF23AI266,Geeta Prakash Nair,BIO0266,2024-12-06,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Sensor Dirty,9.16,2
FAIL0006064,UGF23AI274,Mithun Sai Waghmare,BIO0274,2024-12-06,15:10:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Dry Finger,17.39,1
FAIL0006065,UGF23AI274,Mithun Sai Waghmare,BIO0274,2024-12-06,15:10:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Partial Print,5.74,2
FAIL0006066,UGF23AI279,Ila Devi Dange,BIO0279,2024-12-06,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Wet Finger,16.65,1
FAIL0006067,UGF23AI282,Onkar Nath Ambhore,BIO0282,2024-12-06,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Timeout,5.78,1
FAIL0006068,UGF23AI291,Mukesh Verma,BIO0291,2024-12-06,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Scar/Cut on Finger,31.16,1
FAIL0006069,UGF23AI299,Bhavna Raj Bhosale,BIO0299,2024-12-06,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Finger Rotated,0.02,1
FAIL0006070,UGF23AI301,Kalpesh Mishra,BIO0301,2024-12-06,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Dry Finger,38.0,1
FAIL0006071,UGF23AI301,Kalpesh Mishra,BIO0301,2024-12-06,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Dry Finger,21.42,2
FAIL0006072,UGF23AI304,Mohit Nath Kumar,BIO0304,2024-12-06,15:03:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Dry Finger,26.62,1
FAIL0006073,UGF23AI308,Harsha Raj Mukherjee,BIO0308,2024-12-06,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Sensor Dirty,19.57,1
FAIL0006074,UGF23AI308,Harsha Raj Mukherjee,BIO0308,2024-12-06,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Scar/Cut on Finger,13.9,2
FAIL0006075,UGF23AI324,Gunjan Devi Fernandes,BIO0324,2024-12-06,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Wet Finger,4.7,1
FAIL0006076,UGF23AI324,Gunjan Devi Fernandes,BIO0324,2024-12-06,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Timeout,17.58,2
FAIL0006077,UGF23AI328,Chetna Yadav,BIO0328,2024-12-06,15:14:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Timeout,12.32,1
FAIL0006078,UGF23AI328,Chetna Yadav,BIO0328,2024-12-06,15:14:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Timeout,0.15,2
FAIL0006079,UGF23AI333,Chetna Ram Upadhyay,BIO0333,2024-12-06,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Low Quality Image,0.03,1
FAIL0006080,UGF23AI333,Chetna Ram Upadhyay,BIO0333,2024-12-06,15:02:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Timeout,21.72,2
FAIL0006081,UGF23AI334,Esha Prasad Vaidya,BIO0334,2024-12-06,15:00:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Wet Finger,38.25,1
FAIL0006082,UGF23AI339,Sumit Jadhav,BIO0339,2024-12-06,15:03:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Partial Print,16.11,1
FAIL0006083,UGF23AI351,Gunjan Lal Gaikwad,BIO0351,2024-12-06,15:01:00,RDR-BIO-005,Secugen Hamster Pro,AIPC354T,Finger Rotated,19.88,1
