gate_log_id,full_name,student_id,roll_number,class_section,biometric_id,finger_used,match_score,scan_quality,date,entry_time,exit_time,duration_hrs,device_id,device_name,reader_location
GATE0026530,Esha Das Bhange,UGF23AI264,C55,CSE-AIML-C,BIO0264,Right Ring,79.95,Average,2024-11-12,08:52:01,16:30:46,7.65,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026531,Divya Ram Junghare,UGF23AI265,A56,CSE-AIML-A,BIO0265,Right Thumb,80.48,Good,2024-11-12,08:58:59,16:59:41,8.01,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026532,Geeta Prakash Nair,UGF23AI266,B56,CSE-AIML-B,BIO0266,Right Thumb,88.24,Good,2024-11-12,08:10:51,16:16:58,8.1,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026533,Jiya Devi Hatwar,UGF23AI267,C56,CSE-AIML-C,BIO0267,Right Thumb,94.83,Excellent,2024-11-12,08:27:36,16:11:52,7.74,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026534,Aditya Pillai,UGF23AI268,A57,CSE-AIML-A,BIO0268,Right Ring,78.2,Good,2024-11-12,08:32:36,16:22:27,7.83,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026535,Nikhil Prakash Bhatia,UGF23AI269,B57,CSE-AIML-B,BIO0269,Right Ring,75.73,Excellent,2024-11-12,08:13:45,16:09:15,7.92,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026536,Kiran Tiwari,UGF23AI271,A58,CSE-AIML-A,BIO0271,Right Ring,85.52,Average,2024-11-12,08:27:29,16:01:44,7.57,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026537,Sneha Prakash Londhe,UGF23AI272,B58,CSE-AIML-B,BIO0272,Right Little,91.33,Good,2024-11-12,08:57:34,16:43:30,7.77,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026538,Dev Sai Pawar,UGF23AI273,C58,CSE-AIML-C,BIO0273,Right Middle,96.79,Poor,2024-11-12,08:04:26,16:52:01,8.79,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026539,Mithun Sai Waghmare,UGF23AI274,A59,CSE-AIML-A,BIO0274,Right Little,92.49,Average,2024-11-12,08:17:51,16:17:40,8.0,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026540,Vishal Sai Shah,UGF23AI275,B59,CSE-AIML-B,BIO0275,Right Little,77.37,Excellent,2024-11-12,08:37:09,16:25:15,7.8,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026541,Anika Shah,UGF23AI276,C59,CSE-AIML-C,BIO0276,Right Index,77.81,Average,2024-11-12,08:47:45,16:16:16,7.48,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026542,Ekta Chatterjee,UGF23AI277,A60,CSE-AIML-A,BIO0277,Right Thumb,94.96,Good,2024-11-12,08:52:13,16:50:21,7.97,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026543,Disha Sai Lokhande,UGF23AI278,B60,CSE-AIML-B,BIO0278,Right Index,76.4,Poor,2024-11-12,08:08:46,16:03:12,7.91,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026544,Ila Devi Dange,UGF23AI279,C60,CSE-AIML-C,BIO0279,Right Middle,94.51,Excellent,2024-11-12,08:37:37,16:17:30,7.66,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026545,Kalpesh Prakash Hande,UGF23AI280,A61,CSE-AIML-A,BIO0280,Right Little,76.21,Excellent,2024-11-12,08:30:05,16:05:56,7.6,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026546,Rohit Bala Mehta,UGF23AI281,B61,CSE-AIML-B,BIO0281,Right Little,83.88,Good,2024-11-12,08:14:07,16:43:11,8.48,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026547,Onkar Nath Ambhore,UGF23AI282,C61,CSE-AIML-C,BIO0282,Right Index,79.47,Excellent,2024-11-12,08:14:49,16:19:06,8.07,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026548,Disha Pawar,UGF23AI283,A62,CSE-AIML-A,BIO0283,Right Ring,80.44,Average,2024-11-12,08:02:29,16:13:55,8.19,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026549,Ila Raj Ingole,UGF23AI285,C62,CSE-AIML-C,BIO0285,Right Index,89.06,Average,2024-11-12,08:42:12,16:23:25,7.69,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026550,Rohit Shankar Hande,UGF23AI286,A63,CSE-AIML-A,BIO0286,Right Ring,87.36,Good,2024-11-12,08:43:36,16:31:16,7.79,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026551,Indira Bhatia,UGF23AI287,B63,CSE-AIML-B,BIO0287,Right Little,80.84,Excellent,2024-11-12,08:20:56,16:12:50,7.87,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026552,Babita Lal Kulkarni,UGF23AI288,C63,CSE-AIML-C,BIO0288,Right Index,84.24,Good,2024-11-12,08:08:03,16:19:44,8.19,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026553,Hemant Chand More,UGF23AI289,A64,CSE-AIML-A,BIO0289,Right Thumb,80.59,Good,2024-11-12,08:53:29,16:50:47,7.96,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026554,Tariq Shankar Pawar,UGF23AI290,B64,CSE-AIML-B,BIO0290,Right Little,85.16,Average,2024-11-12,08:48:47,16:25:46,7.62,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026555,Mukesh Verma,UGF23AI291,C64,CSE-AIML-C,BIO0291,Right Ring,82.25,Good,2024-11-12,08:58:20,16:35:48,7.62,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026556,Divya Lal Hande,UGF23AI293,B65,CSE-AIML-B,BIO0293,Right Thumb,80.22,Average,2024-11-12,08:29:53,16:34:07,8.07,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026557,Harsha Prasad Shah,UGF23AI294,C65,CSE-AIML-C,BIO0294,Right Ring,82.23,Excellent,2024-11-12,08:57:35,16:22:12,7.41,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026558,Ekta Shankar Yadav,UGF23AI295,A66,CSE-AIML-A,BIO0295,Right Index,77.03,Good,2024-11-12,08:08:50,16:23:35,8.25,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026559,Manish Das Upadhyay,UGF23AI296,B66,CSE-AIML-B,BIO0296,Right Little,82.99,Excellent,2024-11-12,08:15:06,16:19:20,8.07,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026560,Jatin Ghosh,UGF23AI297,C66,CSE-AIML-C,BIO0297,Right Index,87.49,Good,2024-11-12,08:31:38,16:37:11,8.09,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026561,Nilesh Ram Kulkarni,UGF23AI298,A67,CSE-AIML-A,BIO0298,Right Middle,88.19,Excellent,2024-11-12,08:37:42,16:03:23,7.43,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026562,Bhavna Raj Bhosale,UGF23AI299,B67,CSE-AIML-B,BIO0299,Right Ring,84.21,Good,2024-11-12,08:58:46,16:05:21,7.11,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026563,Gaurav Jain,UGF23AI300,C67,CSE-AIML-C,BIO0300,Right Little,87.54,Average,2024-11-12,08:25:03,16:38:36,8.23,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026564,Kalpesh Mishra,UGF23AI301,A68,CSE-AIML-A,BIO0301,Right Thumb,79.28,Excellent,2024-11-12,08:41:55,16:10:36,7.48,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026565,Lakshmi Chand Patil,UGF23AI302,B68,CSE-AIML-B,BIO0302,Right Middle,80.01,Good,2024-11-12,08:28:04,16:06:32,7.64,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026566,Mohit Nath Kumar,UGF23AI304,A69,CSE-AIML-A,BIO0304,Right Index,86.36,Excellent,2024-11-12,08:00:39,16:57:25,8.95,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026567,Iqbal Raj Chopra,UGF23AI305,B69,CSE-AIML-B,BIO0305,Right Ring,95.17,Good,2024-11-12,08:49:13,16:19:27,7.5,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026568,Esha Bala Pandey,UGF23AI306,C69,CSE-AIML-C,BIO0306,Right Index,93.05,Excellent,2024-11-12,08:19:48,16:39:59,8.34,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026569,Harsha Raj Mukherjee,UGF23AI308,B70,CSE-AIML-B,BIO0308,Right Ring,93.44,Average,2024-11-12,08:04:37,16:43:05,8.64,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026570,Lakshmi Das Wagh,UGF23AI309,C70,CSE-AIML-C,BIO0309,Right Middle,77.8,Good,2024-11-12,08:22:17,16:37:56,8.26,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026571,Nikhil Lokhande,UGF23AI310,A71,CSE-AIML-A,BIO0310,Right Middle,80.11,Poor,2024-11-12,08:21:01,16:42:13,8.35,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026572,Bharat Singh,UGF23AI311,B71,CSE-AIML-B,BIO0311,Right Thumb,91.03,Average,2024-11-12,08:34:14,16:22:31,7.8,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026573,Girish Ambhore,UGF23AI312,C71,CSE-AIML-C,BIO0312,Right Ring,94.45,Poor,2024-11-12,08:41:34,16:58:13,8.28,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026574,Tariq Prakash More,UGF23AI313,A72,CSE-AIML-A,BIO0313,Right Little,76.17,Excellent,2024-11-12,08:46:37,16:10:17,7.39,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026575,Yamini Ram Patil,UGF23AI314,B72,CSE-AIML-B,BIO0314,Right Little,79.16,Good,2024-11-12,08:10:54,16:38:02,8.45,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026576,Om Chand Upadhyay,UGF23AI315,C72,CSE-AIML-C,BIO0315,Right Little,80.91,Poor,2024-11-12,08:37:37,16:49:44,8.2,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026577,Manish Sai Iyer,UGF23AI316,A73,CSE-AIML-A,BIO0316,Right Little,97.22,Average,2024-11-12,08:50:16,16:32:07,7.7,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026578,Rohit Chand Vaghmare,UGF23AI318,C73,CSE-AIML-C,BIO0318,Right Little,92.66,Good,2024-11-12,08:58:56,16:28:42,7.5,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026579,Anika Rao Bhange,UGF23AI319,A74,CSE-AIML-A,BIO0319,Right Ring,79.49,Good,2024-11-12,08:08:16,16:01:48,7.89,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026580,Rekha Kumar Fernandes,UGF23AI320,B74,CSE-AIML-B,BIO0320,Right Middle,82.66,Good,2024-11-12,08:10:58,16:29:30,8.31,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026581,Yamini Londhe,UGF23AI321,C74,CSE-AIML-C,BIO0321,Right Little,85.42,Excellent,2024-11-12,08:27:08,16:21:29,7.91,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026582,Nisha Kharat,UGF23AI322,A75,CSE-AIML-A,BIO0322,Right Index,95.14,Good,2024-11-12,08:25:10,16:09:10,7.73,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026583,Kamla Kumar,UGF23AI323,B75,CSE-AIML-B,BIO0323,Right Index,89.08,Average,2024-11-12,08:13:42,16:21:33,8.13,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026584,Gunjan Sai Pawar,UGF23AI325,A76,CSE-AIML-A,BIO0325,Right Thumb,90.8,Excellent,2024-11-12,08:38:32,16:33:53,7.92,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026585,Vanshika Chand Shah,UGF23AI326,B76,CSE-AIML-B,BIO0326,Right Index,90.75,Excellent,2024-11-12,08:13:50,16:32:50,8.32,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026586,Nikhil Hivrale,UGF23AI327,C76,CSE-AIML-C,BIO0327,Right Index,98.34,Excellent,2024-11-12,08:06:25,16:09:21,8.05,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026587,Chetna Yadav,UGF23AI328,A77,CSE-AIML-A,BIO0328,Right Thumb,93.49,Good,2024-11-12,08:20:00,16:11:40,7.86,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026588,Pallavi Prasad Banerjee,UGF23AI329,B77,CSE-AIML-B,BIO0329,Right Thumb,81.78,Excellent,2024-11-12,08:55:35,16:13:05,7.29,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026589,Omkar Chand Lal,UGF23AI330,C77,CSE-AIML-C,BIO0330,Right Thumb,80.61,Good,2024-11-12,08:38:39,16:27:00,7.81,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026590,Isha Mane,UGF23AI331,A78,CSE-AIML-A,BIO0331,Right Thumb,80.34,Good,2024-11-12,08:28:23,16:52:26,8.4,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026591,Ramesh Shankar Kulkarni,UGF23AI332,B78,CSE-AIML-B,BIO0332,Right Index,76.14,Excellent,2024-11-12,08:19:45,16:08:40,7.82,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026592,Chetna Ram Upadhyay,UGF23AI333,C78,CSE-AIML-C,BIO0333,Right Little,92.35,Good,2024-11-12,08:49:51,16:37:13,7.79,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026593,Gunjan Ram Nambiar,UGF23AI335,B79,CSE-AIML-B,BIO0335,Right Middle,89.44,Good,2024-11-12,08:12:48,16:44:08,8.52,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026594,Ritika Lal Ahuja,UGF23AI336,C79,CSE-AIML-C,BIO0336,Right Middle,87.56,Good,2024-11-12,08:52:13,16:56:44,8.08,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026595,Jagdish More,UGF23AI337,A80,CSE-AIML-A,BIO0337,Right Thumb,94.22,Good,2024-11-12,08:03:20,16:12:40,8.16,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026596,Farhan Shankar Mishra,UGF23AI338,B80,CSE-AIML-B,BIO0338,Right Middle,77.08,Excellent,2024-11-12,08:32:35,16:50:18,8.3,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026597,Sumit Jadhav,UGF23AI339,C80,CSE-AIML-C,BIO0339,Right Little,96.67,Poor,2024-11-12,08:41:19,16:24:44,7.72,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026598,Jatin Bala Upadhyay,UGF23AI341,B81,CSE-AIML-B,BIO0341,Right Middle,84.27,Excellent,2024-11-12,08:10:12,16:32:44,8.38,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026599,Indira Vaidya,UGF23AI342,C81,CSE-AIML-C,BIO0342,Right Thumb,77.48,Poor,2024-11-12,08:11:07,16:28:52,8.3,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026600,Wasim Das Mishra,UGF23AI343,A82,CSE-AIML-A,BIO0343,Right Index,86.95,Average,2024-11-12,08:31:43,16:17:55,7.77,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026601,Faisal Shankar Gaikwad,UGF23AI344,B82,CSE-AIML-B,BIO0344,Right Ring,97.47,Average,2024-11-12,08:44:11,16:45:21,8.02,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026602,Gajanan Chand Ambhore,UGF23AI345,C82,CSE-AIML-C,BIO0345,Right Index,91.19,Good,2024-11-12,08:22:06,16:41:22,8.32,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026603,Kunal Gupta,UGF23AI346,A83,CSE-AIML-A,BIO0346,Right Thumb,91.43,Average,2024-11-12,08:10:20,16:55:39,8.76,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026604,Aarav Upadhyay,UGF23AI348,C83,CSE-AIML-C,BIO0348,Right Little,83.78,Good,2024-11-12,08:54:38,16:34:11,7.66,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026605,Eshaan Kumar Kumar,UGF23AI349,A84,CSE-AIML-A,BIO0349,Right Thumb,84.65,Good,2024-11-12,08:08:54,16:02:19,7.89,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026606,Farhan Rao Banerjee,UGF23AI350,B84,CSE-AIML-B,BIO0350,Right Little,79.54,Average,2024-11-12,08:48:00,16:33:26,7.76,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026607,Gunjan Lal Gaikwad,UGF23AI351,C84,CSE-AIML-C,BIO0351,Right Index,97.46,Average,2024-11-12,08:21:39,16:22:50,8.02,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026608,Anjali Raj Naik,UGF23AI352,A85,CSE-AIML-A,BIO0352,Right Little,78.67,Average,2024-11-12,08:56:42,16:56:39,8.0,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026609,Dhruv Prasad Zende,UGF23AI353,B85,CSE-AIML-B,BIO0353,Right Index,88.32,Average,2024-11-12,08:36:08,16:43:27,8.12,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026610,Iqbal Prasad Salve,UGF23AI354,C85,CSE-AIML-C,BIO0354,Right Thumb,87.51,Good,2024-11-12,08:19:28,16:20:35,8.02,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026611,Hina Bala Agarwal,UGF23AI355,A86,CSE-AIML-A,BIO0355,Right Ring,91.75,Good,2024-11-12,08:51:49,16:00:43,7.15,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026612,Harsha Joshi,UGF23AI356,B86,CSE-AIML-B,BIO0356,Right Index,93.49,Excellent,2024-11-12,08:49:50,16:53:28,8.06,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026613,Anjali Ram Gangurde,UGF23AI357,C86,CSE-AIML-C,BIO0357,Right Thumb,77.07,Excellent,2024-11-12,08:49:08,16:53:02,8.06,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026614,Harsha Rao Gaikwad,UGF23AI358,A87,CSE-AIML-A,BIO0358,Right Ring,91.05,Good,2024-11-12,08:27:53,16:33:04,8.09,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026615,Bharat Raj Agarwal,UGF23AI359,B87,CSE-AIML-B,BIO0359,Right Little,79.2,Good,2024-11-12,08:10:04,16:39:49,8.5,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026616,Sumit Prasad Dalvi,UGF23AI360,C87,CSE-AIML-C,BIO0360,Right Middle,75.07,Excellent,2024-11-12,08:48:50,16:21:02,7.54,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026617,Firoz Das Narwade,UGF23AI361,A88,CSE-AIML-A,BIO0361,Right Index,75.42,Excellent,2024-11-12,08:26:03,16:01:47,7.6,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026618,Divya Das,UGF23AI362,B88,CSE-AIML-B,BIO0362,Right Little,83.47,Excellent,2024-11-12,08:38:53,16:50:25,8.19,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026619,Madhuri Devi Pawar,UGF23AI363,C88,CSE-AIML-C,BIO0363,Right Thumb,93.86,Good,2024-11-12,08:29:20,16:00:07,7.51,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026620,Disha Shankar Kale,UGF23AI364,A89,CSE-AIML-A,BIO0364,Right Ring,76.91,Excellent,2024-11-12,08:31:30,16:07:53,7.61,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026621,Rajesh Das Hatwar,UGF23AI365,B89,CSE-AIML-B,BIO0365,Right Little,89.06,Excellent,2024-11-12,08:17:44,16:40:55,8.39,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026622,Kalpesh Shankar Ghosh,UGF23AI366,C89,CSE-AIML-C,BIO0366,Right Ring,80.35,Good,2024-11-12,08:09:16,16:40:53,8.53,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026623,Madhuri Hande,UGF23AI367,A90,CSE-AIML-A,BIO0367,Right Little,88.86,Good,2024-11-12,08:18:34,16:01:52,7.72,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026624,Manish Sai Junghare,UGF23AI369,C90,CSE-AIML-C,BIO0369,Right Little,82.79,Good,2024-11-12,08:58:53,16:31:34,7.54,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026625,Lakshmi Nath Raut,UGF23AI370,A91,CSE-AIML-A,BIO0370,Right Thumb,81.25,Good,2024-11-12,08:41:36,16:00:07,7.31,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026626,Wasim Prasad Patel,UGF23AI371,B91,CSE-AIML-B,BIO0371,Right Index,97.5,Average,2024-11-12,08:55:16,16:15:25,7.34,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026627,Bhushan Raj Kadam,UGF23AI372,C91,CSE-AIML-C,BIO0372,Right Index,87.16,Good,2024-11-12,08:01:16,16:24:10,8.38,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026628,Mukesh Ram Zende,UGF23AI373,A92,CSE-AIML-A,BIO0373,Right Index,81.1,Excellent,2024-11-12,08:34:14,16:52:59,8.31,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026629,Geeta Chand Hatwar,UGF23AI375,C92,CSE-AIML-C,BIO0375,Right Thumb,99.3,Good,2024-11-12,08:45:26,16:26:08,7.68,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026630,Faisal Kadam,UGF23AI376,A93,CSE-AIML-A,BIO0376,Right Little,79.31,Good,2024-11-12,08:26:52,16:00:28,7.56,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026631,Zara Nambiar,UGF23AI378,C93,CSE-AIML-C,BIO0378,Right Thumb,99.6,Good,2024-11-12,08:44:47,16:23:49,7.65,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026632,Chetan Salve,UGF23AI379,A94,CSE-AIML-A,BIO0379,Right Index,77.61,Average,2024-11-12,08:21:00,16:58:05,8.62,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026633,Mahesh Shankar Gangurde,UGF23AI380,B94,CSE-AIML-B,BIO0380,Right Thumb,89.95,Average,2024-11-12,08:09:30,16:26:24,8.28,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026634,Faisal Das Saxena,UGF23AI381,C94,CSE-AIML-C,BIO0381,Right Ring,99.17,Good,2024-11-12,08:05:38,16:47:12,8.69,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026635,Geeta Raj Joshi,UGF23AI382,A95,CSE-AIML-A,BIO0382,Right Middle,85.4,Good,2024-11-12,08:56:12,16:05:03,7.15,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026636,Ravi Lal Bhosale,UGF23AI383,B95,CSE-AIML-B,BIO0383,Right Middle,78.95,Excellent,2024-11-12,08:45:05,16:34:51,7.83,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026637,Gaurav Bala Jain,UGF23AI384,C95,CSE-AIML-C,BIO0384,Right Index,88.66,Good,2024-11-12,08:09:46,16:35:45,8.43,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026638,Om Gupta,UGF23AI385,A96,CSE-AIML-A,BIO0385,Right Thumb,77.32,Good,2024-11-12,08:55:08,16:10:09,7.25,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026639,Sarita Das Desai,UGF23AI386,B96,CSE-AIML-B,BIO0386,Right Middle,87.62,Good,2024-11-12,08:16:35,16:19:03,8.04,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026640,Jayesh Nath Hatwar,UGF23AI387,C96,CSE-AIML-C,BIO0387,Right Ring,87.32,Excellent,2024-11-12,08:52:28,16:05:55,7.22,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026641,Jiya Nath Junghare,UGF23AI388,A97,CSE-AIML-A,BIO0388,Right Little,89.02,Excellent,2024-11-12,08:14:30,16:25:55,8.19,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026642,Geeta Prakash Hande,UGF23AI389,B97,CSE-AIML-B,BIO0389,Right Little,78.41,Good,2024-11-12,08:34:32,16:55:41,8.35,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026643,Urmila Pillai,UGF23AI390,C97,CSE-AIML-C,BIO0390,Right Index,89.12,Excellent,2024-11-12,08:26:19,16:53:39,8.46,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026644,Rekha Rao Singh,UGF23AI391,A98,CSE-AIML-A,BIO0391,Right Thumb,82.23,Good,2024-11-12,08:13:57,16:00:35,7.78,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026645,Kedar Singh,UGF23AI392,B98,CSE-AIML-B,BIO0392,Right Little,85.71,Average,2024-11-12,08:21:03,16:27:04,8.1,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026646,Dhruv Das Takle,UGF23AI393,C98,CSE-AIML-C,BIO0393,Right Ring,80.23,Excellent,2024-11-12,08:37:06,16:00:23,7.39,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026647,Om Nath Londhe,UGF23AI394,A99,CSE-AIML-A,BIO0394,Right Ring,76.89,Good,2024-11-12,08:30:54,16:58:23,8.46,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026648,Hina Kumar Pandey,UGF23AI395,B99,CSE-AIML-B,BIO0395,Right Index,76.52,Good,2024-11-12,08:30:21,16:53:02,8.38,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026649,Nandini Deshpande,UGF23AI397,A100,CSE-AIML-A,BIO0397,Right Index,76.14,Excellent,2024-11-12,08:55:47,16:25:20,7.49,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026650,Babita Fulzele,UGF23AI398,B100,CSE-AIML-B,BIO0398,Right Ring,96.85,Good,2024-11-12,08:54:08,16:10:05,7.27,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026651,Hitesh Sai Takle,UGF23AI399,C100,CSE-AIML-C,BIO0399,Right Ring,95.59,Excellent,2024-11-12,08:11:19,16:23:34,8.2,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026652,Namrata Prasad Patel,UGF23AI100,A01,CSE-AIML-A,BIO0100,Right Index,87.37,Poor,2024-11-13,08:38:17,16:26:44,7.81,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026653,Jatin Kumar Ambhore,UGF23AI101,B01,CSE-AIML-B,BIO0101,Right Ring,82.83,Average,2024-11-13,08:23:26,16:29:32,8.1,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026654,Mohit Shankar Gaikwad,UGF23AI102,C01,CSE-AIML-C,BIO0102,Right Middle,94.47,Average,2024-11-13,08:13:03,16:27:20,8.24,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026655,Suresh Londhe,UGF23AI103,A02,CSE-AIML-A,BIO0103,Right Thumb,80.7,Excellent,2024-11-13,08:02:39,16:41:59,8.66,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026656,Vikas Raj Mukherjee,UGF23AI105,C02,CSE-AIML-C,BIO0105,Right Middle,93.3,Average,2024-11-13,08:53:31,16:14:45,7.35,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026657,Manish Das Ambhore,UGF23AI106,A03,CSE-AIML-A,BIO0106,Right Ring,99.64,Good,2024-11-13,08:14:46,16:23:43,8.15,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026658,Mohit Nath Gangurde,UGF23AI107,B03,CSE-AIML-B,BIO0107,Right Little,90.2,Excellent,2024-11-13,08:18:27,16:33:55,8.26,RDR-BIO-000,ZKTeco K40,Main Gate
GATE0026659,Kamla Ram Mehta,UGF23AI108,C03,CSE-AIML-C,BIO0108,Right Thumb,84.34,Excellent,2024-11-13,08:45:52,16:56:59,8.19,RDR-BIO-000,ZKTeco K40,Main Gate
