log_id,full_name,student_id,roll_number,class_section,biometric_id,date,time_in,time_out,attendance_status,fingerprint_template,finger_used,match_score,scan_quality,scan_attempts,scan_result,device_id,device_name,subject_code,subject_name,day,reader_location,biometric_status
BIO00036203,Lakshmi Chand Patil,UGF23AI302,B68,CSE-AIML-B,BIO0302,2024-11-18,09:23:00,10:10:00,Late,FP-UGF23AI302-F02,Right Middle,94.08,Average,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036204,Nikhil Rao Agarwal,UGF23AI303,C68,CSE-AIML-C,BIO0303,2024-11-18,09:01:00,09:57:00,Present,FP-UGF23AI303-F00,Right Thumb,80.73,Good,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036205,Mohit Nath Kumar,UGF23AI304,A69,CSE-AIML-A,BIO0304,2024-11-18,09:01:00,10:02:00,Present,FP-UGF23AI304-F01,Right Index,79.21,Average,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036206,Iqbal Raj Chopra,UGF23AI305,B69,CSE-AIML-B,BIO0305,2024-11-18,09:00:00,09:56:00,Present,FP-UGF23AI305-F03,Right Ring,88.02,Good,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036207,Esha Bala Pandey,UGF23AI306,C69,CSE-AIML-C,BIO0306,2024-11-18,09:00:00,09:49:00,Present,FP-UGF23AI306-F01,Right Index,79.64,Excellent,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036208,Abhishek Kumar Fernandes,UGF23AI307,A70,CSE-AIML-A,BIO0307,2024-11-18,,,Absent,FP-UGF23AI307-F02,Right Middle,0.0,,0,Device Inactive,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Inactive
BIO00036209,Harsha Raj Mukherjee,UGF23AI308,B70,CSE-AIML-B,BIO0308,2024-11-18,,,Absent,FP-UGF23AI308-F03,Right Ring,0.0,,0,No Scan,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036210,Lakshmi Das Wagh,UGF23AI309,C70,CSE-AIML-C,BIO0309,2024-11-18,09:01:00,10:04:00,Present,FP-UGF23AI309-F02,Right Middle,80.22,Good,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036211,Nikhil Lokhande,UGF23AI310,A71,CSE-AIML-A,BIO0310,2024-11-18,09:00:00,09:50:00,Present,FP-UGF23AI310-F02,Right Middle,91.45,Good,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036212,Bharat Singh,UGF23AI311,B71,CSE-AIML-B,BIO0311,2024-11-18,,,Absent,FP-UGF23AI311-F00,Right Thumb,0.0,,0,No Scan,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036213,Girish Ambhore,UGF23AI312,C71,CSE-AIML-C,BIO0312,2024-11-18,,,Absent,FP-UGF23AI312-F03,Right Ring,0.0,,0,No Scan,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036214,Tariq Prakash More,UGF23AI313,A72,CSE-AIML-A,BIO0313,2024-11-18,09:01:00,09:46:00,Present,FP-UGF23AI313-F04,Right Little,87.3,Average,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036215,Yamini Ram Patil,UGF23AI314,B72,CSE-AIML-B,BIO0314,2024-11-18,,,Absent,FP-UGF23AI314-F04,Right Little,0.0,,0,No Scan,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036216,Om Chand Upadhyay,UGF23AI315,C72,CSE-AIML-C,BIO0315,2024-11-18,,,Absent,FP-UGF23AI315-F04,Right Little,0.0,,0,No Scan,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036217,Manish Sai Iyer,UGF23AI316,A73,CSE-AIML-A,BIO0316,2024-11-18,,,Absent,FP-UGF23AI316-F04,Right Little,0.0,,0,No Scan,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036218,Siddharth Nath Patel,UGF23AI317,B73,CSE-AIML-B,BIO0317,2024-11-18,,,Absent,FP-UGF23AI317-F02,Right Middle,0.0,,0,Device Inactive,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Inactive
BIO00036219,Rohit Chand Vaghmare,UGF23AI318,C73,CSE-AIML-C,BIO0318,2024-11-18,09:03:00,09:52:00,Present,FP-UGF23AI318-F04,Right Little,88.41,Excellent,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036220,Anika Rao Bhange,UGF23AI319,A74,CSE-AIML-A,BIO0319,2024-11-18,09:26:00,10:13:00,Late,FP-UGF23AI319-F03,Right Ring,76.57,Excellent,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036221,Rekha Kumar Fernandes,UGF23AI320,B74,CSE-AIML-B,BIO0320,2024-11-18,09:02:00,10:06:00,Present,FP-UGF23AI320-F02,Right Middle,85.87,Good,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036222,Yamini Londhe,UGF23AI321,C74,CSE-AIML-C,BIO0321,2024-11-18,09:02:00,09:48:00,Present,FP-UGF23AI321-F04,Right Little,88.31,Excellent,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036223,Nisha Kharat,UGF23AI322,A75,CSE-AIML-A,BIO0322,2024-11-18,09:01:00,09:53:00,Present,FP-UGF23AI322-F01,Right Index,87.65,Good,2,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036224,Kamla Kumar,UGF23AI323,B75,CSE-AIML-B,BIO0323,2024-11-18,,,Absent,FP-UGF23AI323-F01,Right Index,0.0,,0,No Scan,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036225,Gunjan Devi Fernandes,UGF23AI324,C75,CSE-AIML-C,BIO0324,2024-11-18,09:02:00,09:47:00,Present,FP-UGF23AI324-F01,Right Index,89.13,Poor,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036226,Gunjan Sai Pawar,UGF23AI325,A76,CSE-AIML-A,BIO0325,2024-11-18,09:00:00,10:05:00,Present,FP-UGF23AI325-F00,Right Thumb,98.39,Excellent,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036227,Vanshika Chand Shah,UGF23AI326,B76,CSE-AIML-B,BIO0326,2024-11-18,09:02:00,10:04:00,Present,FP-UGF23AI326-F01,Right Index,77.33,Poor,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036228,Nikhil Hivrale,UGF23AI327,C76,CSE-AIML-C,BIO0327,2024-11-18,09:19:00,10:21:00,Late,FP-UGF23AI327-F01,Right Index,76.3,Good,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036229,Chetna Yadav,UGF23AI328,A77,CSE-AIML-A,BIO0328,2024-11-18,09:03:00,09:50:00,Present,FP-UGF23AI328-F00,Right Thumb,85.12,Average,2,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036230,Pallavi Prasad Banerjee,UGF23AI329,B77,CSE-AIML-B,BIO0329,2024-11-18,09:00:00,09:48:00,Present,FP-UGF23AI329-F00,Right Thumb,95.14,Excellent,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036231,Omkar Chand Lal,UGF23AI330,C77,CSE-AIML-C,BIO0330,2024-11-18,09:00:00,10:04:00,Present,FP-UGF23AI330-F00,Right Thumb,89.48,Excellent,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036232,Isha Mane,UGF23AI331,A78,CSE-AIML-A,BIO0331,2024-11-18,09:00:00,09:51:00,Present,FP-UGF23AI331-F00,Right Thumb,96.79,Good,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036233,Ramesh Shankar Kulkarni,UGF23AI332,B78,CSE-AIML-B,BIO0332,2024-11-18,09:00:00,09:59:00,Present,FP-UGF23AI332-F01,Right Index,85.23,Excellent,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036234,Chetna Ram Upadhyay,UGF23AI333,C78,CSE-AIML-C,BIO0333,2024-11-18,09:02:00,10:03:00,Present,FP-UGF23AI333-F04,Right Little,77.99,Average,2,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036235,Esha Prasad Vaidya,UGF23AI334,A79,CSE-AIML-A,BIO0334,2024-11-18,09:13:00,10:05:00,Late,FP-UGF23AI334-F03,Right Ring,78.41,Poor,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036236,Gunjan Ram Nambiar,UGF23AI335,B79,CSE-AIML-B,BIO0335,2024-11-18,09:02:00,09:52:00,Present,FP-UGF23AI335-F02,Right Middle,91.67,Good,3,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036237,Ritika Lal Ahuja,UGF23AI336,C79,CSE-AIML-C,BIO0336,2024-11-18,09:02:00,10:00:00,Present,FP-UGF23AI336-F02,Right Middle,90.93,Good,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036238,Jagdish More,UGF23AI337,A80,CSE-AIML-A,BIO0337,2024-11-18,09:02:00,09:51:00,Present,FP-UGF23AI337-F00,Right Thumb,92.89,Good,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036239,Farhan Shankar Mishra,UGF23AI338,B80,CSE-AIML-B,BIO0338,2024-11-18,09:00:00,09:45:00,Present,FP-UGF23AI338-F02,Right Middle,77.89,Good,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036240,Sumit Jadhav,UGF23AI339,C80,CSE-AIML-C,BIO0339,2024-11-18,09:00:00,09:50:00,Present,FP-UGF23AI339-F04,Right Little,98.6,Excellent,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036241,Neha Kaur,UGF23AI340,A81,CSE-AIML-A,BIO0340,2024-11-18,09:00:00,09:48:00,Present,FP-UGF23AI340-F02,Right Middle,96.46,Excellent,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036242,Jatin Bala Upadhyay,UGF23AI341,B81,CSE-AIML-B,BIO0341,2024-11-18,,,Absent,FP-UGF23AI341-F02,Right Middle,0.0,,0,No Scan,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036243,Indira Vaidya,UGF23AI342,C81,CSE-AIML-C,BIO0342,2024-11-18,,,Absent,FP-UGF23AI342-F00,Right Thumb,0.0,,0,No Scan,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036244,Wasim Das Mishra,UGF23AI343,A82,CSE-AIML-A,BIO0343,2024-11-18,09:00:00,09:47:00,Present,FP-UGF23AI343-F01,Right Index,82.0,Good,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036245,Faisal Shankar Gaikwad,UGF23AI344,B82,CSE-AIML-B,BIO0344,2024-11-18,09:00:00,09:54:00,Present,FP-UGF23AI344-F03,Right Ring,98.46,Good,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036246,Gajanan Chand Ambhore,UGF23AI345,C82,CSE-AIML-C,BIO0345,2024-11-18,09:00:00,09:50:00,Present,FP-UGF23AI345-F01,Right Index,88.47,Excellent,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036247,Kunal Gupta,UGF23AI346,A83,CSE-AIML-A,BIO0346,2024-11-18,,,Absent,FP-UGF23AI346-F00,Right Thumb,0.0,,0,No Scan,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036248,Amol Lal Tiwari,UGF23AI347,B83,CSE-AIML-B,BIO0347,2024-11-18,,,Absent,FP-UGF23AI347-F03,Right Ring,0.0,,0,Device Inactive,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Inactive
BIO00036249,Aarav Upadhyay,UGF23AI348,C83,CSE-AIML-C,BIO0348,2024-11-18,09:02:00,09:49:00,Present,FP-UGF23AI348-F04,Right Little,75.53,Poor,2,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036250,Eshaan Kumar Kumar,UGF23AI349,A84,CSE-AIML-A,BIO0349,2024-11-18,,,Absent,FP-UGF23AI349-F00,Right Thumb,0.0,,0,No Scan,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036251,Farhan Rao Banerjee,UGF23AI350,B84,CSE-AIML-B,BIO0350,2024-11-18,09:03:00,09:58:00,Present,FP-UGF23AI350-F04,Right Little,89.46,Good,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036252,Gunjan Lal Gaikwad,UGF23AI351,C84,CSE-AIML-C,BIO0351,2024-11-18,09:01:00,10:01:00,Present,FP-UGF23AI351-F01,Right Index,75.84,Excellent,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036253,Anjali Raj Naik,UGF23AI352,A85,CSE-AIML-A,BIO0352,2024-11-18,09:03:00,10:07:00,Present,FP-UGF23AI352-F04,Right Little,93.25,Good,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036254,Dhruv Prasad Zende,UGF23AI353,B85,CSE-AIML-B,BIO0353,2024-11-18,09:03:00,10:00:00,Present,FP-UGF23AI353-F01,Right Index,77.78,Excellent,3,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036255,Iqbal Prasad Salve,UGF23AI354,C85,CSE-AIML-C,BIO0354,2024-11-18,09:03:00,09:48:00,Present,FP-UGF23AI354-F00,Right Thumb,96.62,Poor,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036256,Hina Bala Agarwal,UGF23AI355,A86,CSE-AIML-A,BIO0355,2024-11-18,,,Absent,FP-UGF23AI355-F03,Right Ring,0.0,,0,No Scan,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036257,Harsha Joshi,UGF23AI356,B86,CSE-AIML-B,BIO0356,2024-11-18,09:03:00,10:01:00,Present,FP-UGF23AI356-F01,Right Index,77.93,Good,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036258,Anjali Ram Gangurde,UGF23AI357,C86,CSE-AIML-C,BIO0357,2024-11-18,09:00:00,10:04:00,Present,FP-UGF23AI357-F00,Right Thumb,93.6,Good,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036259,Harsha Rao Gaikwad,UGF23AI358,A87,CSE-AIML-A,BIO0358,2024-11-18,09:03:00,10:05:00,Present,FP-UGF23AI358-F03,Right Ring,80.32,Average,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036260,Bharat Raj Agarwal,UGF23AI359,B87,CSE-AIML-B,BIO0359,2024-11-18,09:03:00,09:54:00,Present,FP-UGF23AI359-F04,Right Little,81.02,Excellent,2,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036261,Sumit Prasad Dalvi,UGF23AI360,C87,CSE-AIML-C,BIO0360,2024-11-18,09:00:00,10:02:00,Present,FP-UGF23AI360-F02,Right Middle,95.49,Excellent,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036262,Firoz Das Narwade,UGF23AI361,A88,CSE-AIML-A,BIO0361,2024-11-18,09:01:00,10:01:00,Present,FP-UGF23AI361-F01,Right Index,84.88,Good,2,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036263,Divya Das,UGF23AI362,B88,CSE-AIML-B,BIO0362,2024-11-18,09:03:00,10:00:00,Present,FP-UGF23AI362-F04,Right Little,98.2,Good,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036264,Madhuri Devi Pawar,UGF23AI363,C88,CSE-AIML-C,BIO0363,2024-11-18,09:03:00,09:59:00,Present,FP-UGF23AI363-F00,Right Thumb,91.73,Good,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036265,Disha Shankar Kale,UGF23AI364,A89,CSE-AIML-A,BIO0364,2024-11-18,,,Absent,FP-UGF23AI364-F03,Right Ring,0.0,,0,No Scan,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036266,Rajesh Das Hatwar,UGF23AI365,B89,CSE-AIML-B,BIO0365,2024-11-18,,,Absent,FP-UGF23AI365-F04,Right Little,0.0,,0,No Scan,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036267,Kalpesh Shankar Ghosh,UGF23AI366,C89,CSE-AIML-C,BIO0366,2024-11-18,09:00:00,09:50:00,Present,FP-UGF23AI366-F03,Right Ring,84.13,Good,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036268,Madhuri Hande,UGF23AI367,A90,CSE-AIML-A,BIO0367,2024-11-18,,,Absent,FP-UGF23AI367-F04,Right Little,0.0,,0,No Scan,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036269,Nisha Lal Shah,UGF23AI368,B90,CSE-AIML-B,BIO0368,2024-11-18,,,Absent,FP-UGF23AI368-F02,Right Middle,0.0,,0,Device Inactive,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Inactive
BIO00036270,Manish Sai Junghare,UGF23AI369,C90,CSE-AIML-C,BIO0369,2024-11-18,09:00:00,09:50:00,Present,FP-UGF23AI369-F04,Right Little,96.67,Good,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036271,Lakshmi Nath Raut,UGF23AI370,A91,CSE-AIML-A,BIO0370,2024-11-18,09:01:00,10:06:00,Present,FP-UGF23AI370-F00,Right Thumb,76.16,Good,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036272,Wasim Prasad Patel,UGF23AI371,B91,CSE-AIML-B,BIO0371,2024-11-18,09:20:00,10:07:00,Late,FP-UGF23AI371-F01,Right Index,84.59,Poor,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036273,Bhushan Raj Kadam,UGF23AI372,C91,CSE-AIML-C,BIO0372,2024-11-18,09:03:00,10:04:00,Present,FP-UGF23AI372-F01,Right Index,93.97,Excellent,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036274,Mukesh Ram Zende,UGF23AI373,A92,CSE-AIML-A,BIO0373,2024-11-18,09:02:00,10:05:00,Present,FP-UGF23AI373-F01,Right Index,76.66,Good,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036275,Bhushan Iyer,UGF23AI374,B92,CSE-AIML-B,BIO0374,2024-11-18,,,Absent,FP-UGF23AI374-F01,Right Index,0.0,,0,No Scan,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036276,Geeta Chand Hatwar,UGF23AI375,C92,CSE-AIML-C,BIO0375,2024-11-18,,,Absent,FP-UGF23AI375-F00,Right Thumb,0.0,,0,No Scan,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036277,Faisal Kadam,UGF23AI376,A93,CSE-AIML-A,BIO0376,2024-11-18,,,Absent,FP-UGF23AI376-F04,Right Little,0.0,,0,No Scan,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036278,Zara Das Kaur,UGF23AI377,B93,CSE-AIML-B,BIO0377,2024-11-18,,,Absent,FP-UGF23AI377-F02,Right Middle,0.0,,0,Device Inactive,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Inactive
BIO00036279,Zara Nambiar,UGF23AI378,C93,CSE-AIML-C,BIO0378,2024-11-18,09:03:00,10:03:00,Present,FP-UGF23AI378-F00,Right Thumb,87.2,Good,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036280,Chetan Salve,UGF23AI379,A94,CSE-AIML-A,BIO0379,2024-11-18,09:03:00,09:52:00,Present,FP-UGF23AI379-F01,Right Index,76.61,Excellent,2,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036281,Mahesh Shankar Gangurde,UGF23AI380,B94,CSE-AIML-B,BIO0380,2024-11-18,09:18:00,10:13:00,Late,FP-UGF23AI380-F00,Right Thumb,85.38,Good,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036282,Faisal Das Saxena,UGF23AI381,C94,CSE-AIML-C,BIO0381,2024-11-18,09:00:00,09:49:00,Present,FP-UGF23AI381-F03,Right Ring,99.79,Good,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036283,Geeta Raj Joshi,UGF23AI382,A95,CSE-AIML-A,BIO0382,2024-11-18,,,Absent,FP-UGF23AI382-F02,Right Middle,0.0,,0,No Scan,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036284,Ravi Lal Bhosale,UGF23AI383,B95,CSE-AIML-B,BIO0383,2024-11-18,09:22:00,10:15:00,Late,FP-UGF23AI383-F02,Right Middle,87.51,Good,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036285,Gaurav Bala Jain,UGF23AI384,C95,CSE-AIML-C,BIO0384,2024-11-18,09:02:00,10:00:00,Present,FP-UGF23AI384-F01,Right Index,92.71,Good,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036286,Om Gupta,UGF23AI385,A96,CSE-AIML-A,BIO0385,2024-11-18,09:02:00,10:00:00,Present,FP-UGF23AI385-F00,Right Thumb,93.59,Good,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036287,Sarita Das Desai,UGF23AI386,B96,CSE-AIML-B,BIO0386,2024-11-18,09:00:00,10:02:00,Present,FP-UGF23AI386-F02,Right Middle,86.3,Good,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036288,Jayesh Nath Hatwar,UGF23AI387,C96,CSE-AIML-C,BIO0387,2024-11-18,,,Absent,FP-UGF23AI387-F03,Right Ring,0.0,,0,No Scan,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036289,Jiya Nath Junghare,UGF23AI388,A97,CSE-AIML-A,BIO0388,2024-11-18,09:00:00,10:05:00,Present,FP-UGF23AI388-F04,Right Little,78.95,Excellent,2,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036290,Geeta Prakash Hande,UGF23AI389,B97,CSE-AIML-B,BIO0389,2024-11-18,09:00:00,09:54:00,Present,FP-UGF23AI389-F04,Right Little,83.41,Excellent,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036291,Urmila Pillai,UGF23AI390,C97,CSE-AIML-C,BIO0390,2024-11-18,09:03:00,09:51:00,Present,FP-UGF23AI390-F01,Right Index,84.6,Good,2,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036292,Rekha Rao Singh,UGF23AI391,A98,CSE-AIML-A,BIO0391,2024-11-18,09:00:00,09:54:00,Present,FP-UGF23AI391-F00,Right Thumb,91.35,Good,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036293,Kedar Singh,UGF23AI392,B98,CSE-AIML-B,BIO0392,2024-11-18,09:02:00,10:02:00,Present,FP-UGF23AI392-F04,Right Little,78.11,Excellent,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036294,Dhruv Das Takle,UGF23AI393,C98,CSE-AIML-C,BIO0393,2024-11-18,09:02:00,09:56:00,Present,FP-UGF23AI393-F03,Right Ring,76.59,Excellent,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036295,Om Nath Londhe,UGF23AI394,A99,CSE-AIML-A,BIO0394,2024-11-18,09:00:00,10:01:00,Present,FP-UGF23AI394-F03,Right Ring,89.38,Good,1,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
BIO00036296,Hina Kumar Pandey,UGF23AI395,B99,CSE-AIML-B,BIO0395,2024-11-18,09:24:00,10:10:00,Late,FP-UGF23AI395-F01,Right Index,79.86,Average,2,Match Success,RDR-BIO-001,ZKTeco K40,AIPC350T,Deep Learning,Monday,Lab-A1,Active
